Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
AGYS,AGILYSYS INC,Arthur Rhein,,2008-10-20,8-K,https://www.sec.gov/Archives/edgar/data/78749/000095015208008205/l34221ae8vk.htm
AGYS,AGILYSYS INC,Martin F. Ellis,2008-10-20,2011-05-31,8-K,https://www.sec.gov/Archives/edgar/data/78749/000095015208008205/l34221ae8vk.htm
AGYS,AGILYSYS INC,James H. Dennedy,2011-05-31,2017-01-02,8-K,https://www.sec.gov/Archives/edgar/data/78749/000119312511154916/d8k.htm
AGYS,AGILYSYS INC,Ramesh Srinivasan,2017-01-03,Present,8-K,https://www.sec.gov/Archives/edgar/data/78749/000162828016021999/a8-k_agysxceoxappointment.htm
AHCO,AdaptHealth Corp.,Luke McGee,,2021-06-11,8-K,https://www.sec.gov/Archives/edgar/data/1725255/000110465921080886/tm2119604d1_8k.htm
AHCO,AdaptHealth Corp.,Richard Barasch,2021-06-11,2021-06-14,8-K,https://www.sec.gov/Archives/edgar/data/1725255/000110465924048318/tm2411833d1_8k.htm
AHCO,AdaptHealth Corp.,Stephen P. Griggs,2021-06-14,2023-06-30,8-K,https://www.sec.gov/Archives/edgar/data/1725255/000110465921080886/tm2119604d1_8k.htm
AHCO,AdaptHealth Corp.,Crispin Teufel,2023-09-01,2024-05-20,8-K,https://www.sec.gov/Archives/edgar/data/1725255/000110465923075019/tm2319709d1_8k.htm
AHCO,AdaptHealth Corp.,Suzanne Foster,2024-05-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/1725255/000110465924048318/tm2411833d1_8k.htm
AHR,"American Healthcare REIT, Inc.",Kenneth MacKenzie,Unknown,2015-01-01,Wikipedia (scraped),https://en.wikipedia.org/wiki/Target_Healthcare_REIT
AHR,"American Healthcare REIT, Inc.",Jeffrey T. Hanson,2015-01-01,2021-10-01,8-K,https://www.sec.gov/Archives/edgar/data/1632970/000163297021000095/gahr-20210930.htm
AHR,"American Healthcare REIT, Inc.",Danny Prosky,2021-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1632970/000163297021000095/gahr-20210930.htm
AHRT,"AH Realty Trust, Inc.",Louis S. Haddad,,2024-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1569187/000156918724000164/ahh-20241118.htm
AHRT,"AH Realty Trust, Inc.",Shawn J. Tibbetts,2025-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1569187/000156918724000164/ahh-20241118.htm
AI,"C3.ai, Inc.",Thomas M. Siebel,2011-01-01,2025-09-01,8-K,https://www.sec.gov/Archives/edgar/data/1577526/000162828025035846/ai-20250721.htm
AI,"C3.ai, Inc.",Stephen Ehikian,2025-09-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1577526/000157752625000026/ai-20250901.htm
AII,"American Integrity Insurance Group, Inc.",Robert Ritchie,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/2007587/000200758726000043/aii-20260417.htm
AIN,ALBANY INTERNATIONAL CORP /DE/,Frank R. Schmeler,,2005-12-30,8-K,https://www.sec.gov/Archives/edgar/data/819793/000089109206000006/e23121_8k.txt
AIN,ALBANY INTERNATIONAL CORP /DE/,Joseph G. Morone,2006-01-01,2018-03-02,8-K,https://www.sec.gov/Archives/edgar/data/819793/000089109205000979/e20909_8k.txt
AIN,ALBANY INTERNATIONAL CORP /DE/,Olivier Jarrault,2018-03-02,2020-01-20,8-K,https://www.sec.gov/Archives/edgar/data/819793/000115752318000217/a51753545.htm
AIN,ALBANY INTERNATIONAL CORP /DE/,A. William Higgins,2020-01-20,2023-09-01,8-K,https://www.sec.gov/Archives/edgar/data/819793/000089109220000642/e8043-8k.htm
AIN,ALBANY INTERNATIONAL CORP /DE/,Gunnar Kleveland,2023-09-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/819793/000081979323000078/ain-20230821.htm
AIOT,"Powerfleet, Inc.",Chris Wolfe,,2022-01-04,8-K,https://www.sec.gov/Archives/edgar/data/1774170/000149315222000439/form8-k.htm
AIOT,"Powerfleet, Inc.",Steve Towe,2022-01-05,Present,8-K,https://www.sec.gov/Archives/edgar/data/1774170/000149315222000439/form8-k.htm
AIP,"Arteris, Inc.",K. Charles Janac,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Arteris
AIR,AAR CORP,David P. Storch,1996-01-01,2018-05-31,8-K,https://www.sec.gov/Archives/edgar/data/1750/000110465918001677/a18-2545_28k.htm
AIR,AAR CORP,John M. Holmes,2018-06-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1750/000110465918001677/a18-2545_28k.htm
AIRJ,AirJoule Technologies Corp.,Matthew Jore,2024-03-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/1855474/000121390024024441/ea0202160-8k_montana.htm
AIRO,"AIRO Group Holdings, Inc.",Joe Burns,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/AIRO_Group
AIRS,"Airsculpt Technologies, Inc.",Todd Magazine,,2024-08-08,8-K,https://www.sec.gov/Archives/edgar/data/1870940/000110465924087505/tm2421260d1_8k.htm
AIRS,"Airsculpt Technologies, Inc.",Dennis Dean,2024-08-08,2025-01-07,8-K,https://www.sec.gov/Archives/edgar/data/1870940/000110465924087505/tm2421260d1_8k.htm
AIRS,"Airsculpt Technologies, Inc.",Yogesh Jashnani,2025-01-07,Present,8-K,https://www.sec.gov/Archives/edgar/data/1870940/000110465924129178/tm2431265d1_8k.htm
AISP,"Airship AI Holdings, Inc.",Danny Yamin,,2022-11-01,8-K,https://www.sec.gov/Archives/edgar/data/1842566/000121390022076873/ea168793-8k_byteacq.htm
AISP,"Airship AI Holdings, Inc.",Samuel Gloor,2022-11-01,2023-12-21,8-K,https://www.sec.gov/Archives/edgar/data/1842566/000121390023013398/ea173810-8k_byteacq.htm
AISP,"Airship AI Holdings, Inc.",Victor Huang,2023-12-21,Present,8-K,https://www.sec.gov/Archives/edgar/data/1842566/000165495423016064/airsp_8k.htm
AKBA,"Akebia Therapeutics, Inc.",John P. Butler,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1517022/000119312523056298/d456007ddef14a.htm
AKE,"Akebia Therapeutics, Inc.",John P. Butler,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1517022/000119312523056298/d456007ddef14a.htm
AKR,ACADIA REALTY TRUST,Kenneth F. Bernstein,,Present,SEC 10-K/A,https://www.sec.gov/Archives/edgar/data/899629/000144530512000787/akrform10-ka.htm
ALCO,"ALICO, INC.",W. Bernard Lester,,2005-02-28,8-K,https://www.sec.gov/Archives/edgar/data/3545/000000354505000015/f8l022405.htm
ALCO,"ALICO, INC.",Clayton G. Wilson,2005-02-28,2005-02-25,8-K,https://www.sec.gov/Archives/edgar/data/3545/000000354516000180/a8-kfinancialresults4q2016.htm
ALCO,"ALICO, INC.",John R. Alexander,2005-02-25,2008-06-30,8-K,https://www.sec.gov/Archives/edgar/data/3545/000000354505000015/f8l022405.htm
ALCO,"ALICO, INC.",Dan L. Gunter,2008-06-30,2008-11-17,8-K,https://www.sec.gov/Archives/edgar/data/3545/000119312508010795/d8k.htm
ALCO,"ALICO, INC.",Steven M. Smith,2008-11-21,2010-02-24,8-K,https://www.sec.gov/Archives/edgar/data/3545/000119312508241170/d8k.htm
ALCO,"ALICO, INC.",Remy W. Trafelet,2016-12-31,2018-11-19,8-K,https://www.sec.gov/Archives/edgar/data/3545/000000354517000003/alico-form8xkwilsonseparat.htm
ALCO,"ALICO, INC.",John E. Kiernan,2019-07-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/3545/000000354519000053/alico8kofficerappointm.htm
ALDX,"Aldeyra Therapeutics, Inc.",Todd C. Brady,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1341235/000119312526182099/d54888ddef14a.htm
ALEC,"Alector, Inc.",Arnon Rosenthal,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1653087/000119312526186928/alec-20260421.htm
ALG,ALAMO GROUP INC,Ronald A. Robinson,,2021-05-31,8-K,https://www.sec.gov/Archives/edgar/data/897077/000089707720000144/alg-20201210.htm
ALG,ALAMO GROUP INC,Jeffery A. Leonard,2021-05-31,2025-09-01,8-K,https://www.sec.gov/Archives/edgar/data/897077/000089707721000033/alg-20210401.htm
ALG,ALAMO GROUP INC,Robert P. Hureau,2025-09-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/897077/000089707725000111/alg-20250814.htm
ALGT,Allegiant Travel CO,John Redmond,2022-06-01,2023-09-26,8-K,https://www.sec.gov/Archives/edgar/data/1362468/000136246822000012/algt-20220207.htm
ALGT,Allegiant Travel CO,Maurice J. Gallagher,2023-09-26,2024-09-01,8-K,https://www.sec.gov/Archives/edgar/data/1362468/000136246823000049/algt-20230926.htm
ALGT,Allegiant Travel CO,Gregory C. Anderson,2024-09-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1362468/000136246824000034/algt-20240708.htm
ALH,Alliance Laundry Holdings Inc.,Mike Schoeb,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Alliance_Laundry_Systems
ALHC,"Alignment Healthcare, Inc.",John Kao,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1832466/000162828026027058/alhc-20260424.htm
ALIT,"Alight, Inc. / Delaware",Richard N. Massey,,2021-07-09,8-K,https://www.sec.gov/Archives/edgar/data/1809104/000119312521211067/d187891d8k.htm
ALIT,"Alight, Inc. / Delaware",Stephan D. Scholl,2021-07-09,2024-08-20,8-K,https://www.sec.gov/Archives/edgar/data/1809104/000119312521211067/d187891d8k.htm
ALIT,"Alight, Inc. / Delaware",David D. Guilmette,2024-08-20,2025-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1809104/000095017024100363/alit-20240826.htm
ALIT,"Alight, Inc. / Delaware",Rohit Verma,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1809104/000119312525292066/d58194d8k.htm
ALKS,Alkermes plc.,Richard F. Pops,2011-09-16,Present,8-K,https://www.sec.gov/Archives/edgar/data/1520262/000090342311000465/alkermes8k_0919.htm
ALKT,"ALKAMI TECHNOLOGY, INC.",Michael Hansen,,2021-11-05,8-K,https://www.sec.gov/Archives/edgar/data/1529274/000152927421000082/alk-20211104.htm
ALKT,"ALKAMI TECHNOLOGY, INC.",Alex Shootman,2021-11-05,Present,8-K,https://www.sec.gov/Archives/edgar/data/1529274/000152927421000082/alk-20211104.htm
ALMS,ALUMIS INC.,Martin Babler,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1847367/000110465925059837/tm2515405-1_def14a.htm
ALMU,"Aeluma, Inc.",Jonathan Klamkin,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1828805/000121390025117284/ea0267920-def14a_aeluma.htm
ALNT,ALLIENT INC,Richard D. Smith,,2009-05-12,8-K,https://www.sec.gov/Archives/edgar/data/46129/000110465908078202/a08-31004_18k.htm
ALNT,ALLIENT INC,Richard S. Warzala,2009-05-12,Present,8-K,https://www.sec.gov/Archives/edgar/data/46129/000110465908078202/a08-31004_18k.htm
ALRM,"Alarm.com Holdings, Inc.",Steve Trundle,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Alarm.com
ALRS,ALERUS FINANCIAL CORP,Randy L. Newman,,2022-01-01,8-K,https://www.sec.gov/Archives/edgar/data/903419/000110465921117361/tm2127984d1_8k.htm
ALRS,ALERUS FINANCIAL CORP,Katie A. Lorenson,2022-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/903419/000110465921117361/tm2127984d1_8k.htm
ALT,"Altimmune, Inc.",Derace Schaffer,,2007-08-03,8-K,https://www.sec.gov/Archives/edgar/data/1326190/000114420407041734/v083793_8k.htm
ALT,"Altimmune, Inc.",David Wright,2007-08-06,2010-05-02,8-K,https://www.sec.gov/Archives/edgar/data/1326190/000114420407041734/v083793_8k.htm
ALT,"Altimmune, Inc.",Eric I. Richman,2010-05-02,2017-05-04,8-K,https://www.sec.gov/Archives/edgar/data/1326190/000114420410025034/v183834_8k.htm
ALT,"Altimmune, Inc.",William J. Enright,2017-05-04,2018-11-30,8-K,https://www.sec.gov/Archives/edgar/data/1326190/000114420417025266/v466109_8k.htm
ALT,"Altimmune, Inc.",Vipin K. Garg,2018-11-30,2026-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1326190/000119312518335258/d647325d8k.htm
ALT,"Altimmune, Inc.",Jerome Durso,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1326190/000110465925117144/tm2532420d1_8k.htm
ALTG,ALTA EQUIPMENT GROUP INC.,Ryan Greenawalt,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1759824/000119312522123847/d247694ddef14a.htm
ALTI,"AlTi Global, Inc.",Michael Tiedemann,,2026-03-30,8-K,https://www.sec.gov/Archives/edgar/data/1838615/000114036126012146/ef20069354_8k.htm
ALTI,"AlTi Global, Inc.",Nancy Curtin,2026-03-30,Present,8-K,https://www.sec.gov/Archives/edgar/data/1838615/000114036126012146/ef20069354_8k.htm
ALX,ALEXANDERS INC,Steven Roth,,Present,SEC 10-K,https://www.sec.gov/Archives/edgar/data/3499/000104746906002476/a2167884z10-k.htm
AMAL,Amalgamated Financial Corp.,Keith R. Mestrich,,2021-01-31,8-K,https://www.sec.gov/Archives/edgar/data/1823608/000119312520268990/d95130d8k.htm
AMAL,Amalgamated Financial Corp.,Lynne P. Fox,2021-02-01,2021-06-01,8-K,https://www.sec.gov/Archives/edgar/data/1823608/000182360821000007/secamalformreinterimceoapp.htm
AMAL,Amalgamated Financial Corp.,Priscilla Sims Brown,2021-06-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1823608/000155278121000402/e21377_amal-8k.htm
AMBA,AMBARELLA INC,Feng-Ming (Fermi) Wang,2004-01-15,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Ambarella_Inc.
AMBQ,"Ambiq Micro, Inc.",Fumihide Esaka,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Ambiq_Micro
AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",Gerardo I. Lopez,2009-03-01,2015-07-27,8-K,https://www.sec.gov/Archives/edgar/data/1411579/000110465915052016/a15-15862_18k.htm
AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",Craig R. Ramsey,2015-07-27,2016-01-04,8-K,https://www.sec.gov/Archives/edgar/data/1411579/000110465915053891/a15-16293_18ka.htm
AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",Adam M. Aron,2016-01-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/1411579/000110465915084779/a15-24957_18k.htm
AMCX,AMC Global Media Inc.,Joshua W. Sapan,,2021-09-08,8-K,https://www.sec.gov/Archives/edgar/data/1514991/000151499121000051/amcx-20210823.htm
AMCX,AMC Global Media Inc.,Matthew Blank,2021-09-08,2022-09-09,8-K,https://www.sec.gov/Archives/edgar/data/1514991/000151499121000051/amcx-20210823.htm
AMCX,AMC Global Media Inc.,Christina Spade,2022-09-09,2022-11-28,8-K,https://www.sec.gov/Archives/edgar/data/1514991/000151499122000025/amcx-20220803.htm
AMCX,AMC Global Media Inc.,Kristin Dolan,2023-02-27,Present,8-K,https://www.sec.gov/Archives/edgar/data/1514991/000151499123000004/amcx-20230215.htm
AMLX,"Amylyx Pharmaceuticals, Inc.",Joshua Cohen,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1658551/000095017023015261/amlx-def14a-2023-proxy.htm
AMN,AMN HEALTHCARE SERVICES INC,Susan R. Salka,2005-05-04,2022-11-28,8-K,https://www.sec.gov/Archives/edgar/data/1142750/000095014222000990/eh220232786_8k.htm
AMN,AMN HEALTHCARE SERVICES INC,Cary Grace,2022-11-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/1142750/000095014222003000/eh220300407_8k.htm
AMPH,"Amphastar Pharmaceuticals, Inc.",Jack Yongfeng Zhang,Unknown,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Amphastar_Pharmaceuticals
AMPL,"Amplitude, Inc.",Spenser Skates,2014-01-01,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Amplitude%2C_Inc.
AMPX,"Amprius Technologies, Inc.",Kang Sun,,2025-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1899287/000189928725000048/ampx-20251218.htm
AMPX,"Amprius Technologies, Inc.",Tom Stepien,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1899287/000189928725000048/ampx-20251218.htm
AMR,"Alpha Metallurgical Resources, Inc.",Kevin S. Crutchfield,,2019-05-06,8-K,https://www.sec.gov/Archives/edgar/data/1704715/000095010319004996/dp105373_8k.htm
AMR,"Alpha Metallurgical Resources, Inc.",Andy Eidson,2019-05-06,2019-05-07,Wikipedia (scraped),https://en.wikipedia.org/wiki/Alpha_Metallurgical_Resources
AMR,"Alpha Metallurgical Resources, Inc.",Charles Andrew Eidson,2019-05-07,2019-07-29,8-K,https://www.sec.gov/Archives/edgar/data/1704715/000095010319005037/dp105429_8k.htm
AMR,"Alpha Metallurgical Resources, Inc.",David J. Stetson,2019-07-29,Present,8-K,https://www.sec.gov/Archives/edgar/data/1704715/000095010319009801/dp110259_8k.htm
AMRX,"Amneal Pharmaceuticals, Inc.",Chirag Patel,2019-08-01,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/Amneal_Pharmaceuticals
AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,Gregory J. Yurek,,2011-06-01,8-K,https://www.sec.gov/Archives/edgar/data/880807/000095012311053517/b86731e8vk.htm
AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,Daniel P. McGahn,2011-06-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/880807/000095012311053517/b86731e8vk.htm
AMSF,AMERISAFE INC,G. Janelle Frost,2015-04-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1018979/000119312515078858/d884900d8k.htm
AMTB,Amerant Bancorp Inc.,Millar Wilson,,,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000119312521012932/d102682d8k.htm
AMTB,Amerant Bancorp Inc.,Jerry Plush,,2021-07-01,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000173434225000069/amtb-20251104.htm
AMTB,Amerant Bancorp Inc.,Gerald P. Plush,2021-07-01,2025-11-05,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000173434221000044/amtb-20210609.htm
AMTB,Amerant Bancorp Inc.,Carlos Iafigliola,2025-11-05,Present,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000173434225000069/amtb-20251104.htm
AMWD,AMERICAN WOODMARK CORP,Jake Gosa,,2007-08-23,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461907000130/awc8k112007agreements.htm
AMWD,AMERICAN WOODMARK CORP,Kent B. Guichard,2007-08-23,2015-08-26,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461907000038/awc8k053007.htm
AMWD,AMERICAN WOODMARK CORP,S. Cary Dunston,2015-08-26,2020-07-09,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461915000078/amwd-0529158kceo.htm
AMWD,AMERICAN WOODMARK CORP,M. Scott Culbreth,2020-07-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461920000049/amwd-0714208kleadershi.htm
ANAB,"ANAPTYSBIO, INC",Hamza Suria,,2022-03-20,8-K,https://www.sec.gov/Archives/edgar/data/1370053/000137005322000017/anab-20220320.htm
ANAB,"ANAPTYSBIO, INC",Daniel Faga,2022-03-21,Present,8-K,https://www.sec.gov/Archives/edgar/data/1370053/000137005322000017/anab-20220320.htm
ANDE,"Andersons, Inc.",Michael J. Anderson,2009-01-01,2015-11-02,8-K,https://www.sec.gov/Archives/edgar/data/821026/000082102615000050/a8-kappointmentofofficer.htm
ANDE,"Andersons, Inc.",Patrick E. Bowe,2015-11-02,2024-10-01,8-K,https://www.sec.gov/Archives/edgar/data/821026/000082102615000050/a8-kappointmentofofficer.htm
ANDE,"Andersons, Inc.",William E. Krueger,2024-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/821026/000082102624000202/ande-20240815.htm
ANF,ABERCROMBIE & FITCH CO /DE/,Jonathan E. Ramsden,,1992-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1018840/000101884016000099/a6-16x168xkxinterimprincip.htm
ANF,ABERCROMBIE & FITCH CO /DE/,Michael S. Jeffries,1992-01-01,2014-12-08,8-K,https://www.sec.gov/Archives/edgar/data/1018840/000101884014000076/form8-kmichaeljeffriesreti.htm
ANF,ABERCROMBIE & FITCH CO /DE/,Fran Horowitz,2017-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1018840/000101884017000005/a2-21x20178xk.htm
ANGI,Angi Inc.,William B. Ridenour,,2017-10-02,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465921027884/tm217844d1_8k.htm
ANGI,Angi Inc.,Christopher Terrill,2017-10-02,2018-11-08,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465917060061/a17-22578_28k.htm
ANGI,Angi Inc.,Brandon Ridenour,2018-11-08,2021-02-24,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465918067027/a18-39702_18ka.htm
ANGI,Angi Inc.,Oisin Hanrahan,2021-02-24,2022-10-10,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465921027884/tm217844d1_8k.htm
ANGI,Angi Inc.,Joseph Levin,2022-10-10,2024-04-08,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465922107473/tm2227978d1_8k.htm
ANGI,Angi Inc.,Jeffrey W. Kip,2024-04-08,Present,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465924044820/tm2411363d1_8k.htm
ANGO,ANGIODYNAMICS INC,Eamonn P. Hobbs,,2009-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000134100409000176/form8k.htm
ANGO,ANGIODYNAMICS INC,Jan Keltjens,2009-03-01,2011-06-08,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000134100409000176/form8k.htm
ANGO,ANGIODYNAMICS INC,Scott J. Solano,2011-06-13,2011-09-07,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000091412111000172/an23109808-8k.htm
ANGO,ANGIODYNAMICS INC,Joseph M. DeVivo,2011-09-07,2016-03-31,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000091412111000249/an23931090-8k.htm
ANGO,ANGIODYNAMICS INC,James C. Clemmer,2016-04-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000091412116001069/an35192888-8k.htm
ANIK,"Anika Therapeutics, Inc.",Charles H. Sherwood,,2018-03-09,8-K,https://www.sec.gov/Archives/edgar/data/898437/000117184318001789/f8k_030818.htm
ANIK,"Anika Therapeutics, Inc.",Joseph G. Darling,2018-03-09,2020-01-29,8-K,https://www.sec.gov/Archives/edgar/data/898437/000117184318001789/f8k_030818.htm
ANIK,"Anika Therapeutics, Inc.",Cheryl R. Blanchard,2020-02-10,2026-02-01,8-K,https://www.sec.gov/Archives/edgar/data/898437/000117184320000991/f8k_021420.htm
ANIK,"Anika Therapeutics, Inc.",Steve Griffin,2026-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/898437/000119312526007655/d136217d8k.htm
ANIP,ANI PHARMACEUTICALS INC,Stephen M. Simes,,2013-06-19,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465913050539/a13-15313_18k.htm
ANIP,ANI PHARMACEUTICALS INC,Arthur S. Przybyl,2013-06-19,2020-05-10,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465913050539/a13-15313_18k.htm
ANIP,ANI PHARMACEUTICALS INC,Patrick D. Walsh,2020-05-11,2020-09-08,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465920057797/tm2018886d1_8k.htm
ANIP,ANI PHARMACEUTICALS INC,Nikhil Lalwani,2020-09-08,Present,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465920089648/tm2026323d1_8k.htm
ANNX,"Annexon, Inc.",Douglas Love,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1528115/000114036126017085/ny20063060x2_def14a.htm
AOMR,"Angel Oak Mortgage REIT, Inc.",Robert Williams,,2022-09-28,8-K,https://www.sec.gov/Archives/edgar/data/1766478/000176647822000106/aomr-20220928.htm
AOMR,"Angel Oak Mortgage REIT, Inc.",Sreeniwas Prabhu,2022-09-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/1766478/000176647822000106/aomr-20220928.htm
AORT,"ARTIVION, INC.",Steven G. Anderson,1984-01-01,2014-09-02,8-K,https://www.sec.gov/Archives/edgar/data/784199/000078419914000010/c199-20140711x8k.htm
AORT,"ARTIVION, INC.",James Patrick Mackin,2014-09-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/784199/000078419914000010/c199-20140711x8k.htm
AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,Mike F. Chang,,2023-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1387467/000117184313000112/document.htm
AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,Stephen Chang,2023-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1387467/000138746722000099/aosl-20221206.htm
AOUT,"American Outdoor Brands, Inc.",P. James Debney,2011-01-01,2020-01-01,Wikipedia (scraped),https://en.wikipedia.org/wiki/American_Outdoor_Brands
AOUT,"American Outdoor Brands, Inc.",Mark Smith,2020-01-01,2020-01-01,Wikipedia (scraped),https://en.wikipedia.org/wiki/American_Outdoor_Brands
AOUT,"American Outdoor Brands, Inc.",Brian Murphy,2020-01-01,Present,Wikipedia (scraped),https://en.wikipedia.org/wiki/American_Outdoor_Brands
APAM,Artisan Partners Asset Management Inc.,Eric R. Colson,,2025-06-04,8-K,https://www.sec.gov/Archives/edgar/data/1517302/000151730225000020/apam-20250303.htm
APAM,Artisan Partners Asset Management Inc.,Jason A. Gottlieb,2025-06-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/1517302/000151730225000020/apam-20250303.htm
APEI,AMERICAN PUBLIC EDUCATION INC,Wallace E. Boston,2004-06-01,2019-09-23,8-K,https://www.sec.gov/Archives/edgar/data/1201792/000114420419041031/tv528124_8k.htm
APEI,AMERICAN PUBLIC EDUCATION INC,Angela Selden,2019-09-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/1201792/000114420419041031/tv528124_8k.htm
APLD,Applied Digital Corp.,Wes Cummins,,Present,SEC DEF 14A,https://www.sec.gov/Archives/edgar/data/1144879/000149315224042122/formdef14a.htm
APLE,"Apple Hospitality REIT, Inc.",Glade M. Knight,1999-01-01,2014-05-01,8-K,https://www.sec.gov/Archives/edgar/data/1418121/000118518514001398/applehospitality8k052014.htm
APLE,"Apple Hospitality REIT, Inc.",Justin G. Knight,2014-05-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1418121/000118518514002728/applehospitalityreit8k101514.htm
APOG,"APOGEE ENTERPRISES, INC.",Russell Huffer,,2011-08-22,8-K,https://www.sec.gov/Archives/edgar/data/6845/000119312511010563/d8k.htm
APOG,"APOGEE ENTERPRISES, INC.",Joseph F. Puishys,2011-08-22,2021-01-04,8-K,https://www.sec.gov/Archives/edgar/data/6845/000119312511213562/d8k.htm
APOG,"APOGEE ENTERPRISES, INC.",Ty R. Silberhorn,2021-01-04,2025-10-31,8-K,https://www.sec.gov/Archives/edgar/data/6845/000119312520322129/d14167d8k.htm
APOG,"APOGEE ENTERPRISES, INC.",Donald A. Nolan,2025-10-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/6845/000162828025049600/apog-20251030.htm
